"","x"
"107",3600.93620233914
"108",3655.5352978373
"109",3708.12051586287
"110",3758.95841756321
"111",3808.1803737777
"112",3854.78090607779
"113",3899.0684895164
"114",3940.5029749468
"115",3978.61877777727
"116",4012.85586621004
"117",4043.42967604644
"118",4069.6082868036
"119",4091.9274737285
"120",4111.25292357437
"121",4127.48212431737
"122",4140.57457976249
"123",4151.27902450065
"124",4160.09637292284
"125",4167.83682252549
"126",4174.50410219812
"127",4180.38143533459
"128",4185.45380405833
"129",4190.55535608779
"130",4195.74043530414
"131",4200.04760703199
"132",4203.13645466071
"133",4204.21902834695
"134",4203.49956796762
"135",4200.88739024725
"136",4196.44639725648
"137",4191.00536017479
"138",4185.23681522978
"139",4180.70124947559
"140",4177.77344265016
"141",4177.73816421629
"142",4180.35701154445
"143",4186.23300116547
"144",4194.77915552774
"145",4205.75160138537
"146",4219.47658783402
"147",4234.8456776638
"148",4251.76451386224
"149",4269.97514834104
"150",4289.5610214277
"151",4309.65627194633
"152",4329.76371655221
"153",4350.35041237577
"154",4371.41453730836
"155",4392.89580907031
"156",4414.15975263283
"157",4436.24379479734
"158",4458.70076793381
"159",4482.22803678645
"160",4506.17822872803
"161",4530.8042412596
"162",4555.63415763027
"163",4580.78789532211
"164",4605.43134129878
"165",4629.5037146894
"166",4653.03145930279
"167",4675.54468029078
"168",4697.47009894306
"169",4718.95364837072
"170",4740.31810609541
"171",4761.53700475047
"172",4783.57662438877
"173",4805.93079168578
"174",4827.95873673967
"175",4850.06966531463
"176",4872.01398226886
"177",4893.57904883609
"178",4914.58535493987
"179",4935.17623092405
"180",4954.699140543
"181",4974.37341857394
"182",4994.5407686134
"183",5015.01152279182
"184",5035.87071968689
"185",5058.20781378072
"186",5081.67770890992
"187",5105.78069122826
"188",5130.95720231207
"189",5156.886378627
"190",5183.04965291747
"191",5209.90177959113
"192",5237.80528965786
"193",5266.59528241449
"194",5296.86762081631
"195",5328.56050839929
"196",5362.48280002673
"197",5398.19977389296
"198",5435.99815550252
"199",5475.63506566973
"200",5517.55545523831
"201",5561.15446039397
"202",5607.37312592311
"203",5656.11985258827
"204",5707.58103678611
"205",5761.27253470338
"206",5816.72874010116
"207",5873.62477823433
"208",5931.86908309228
"209",5991.17763316275
"210",6051.28830359184
"211",6112.15706177397
"212",6173.22310157495
"213",6233.75178660609
"214",6293.72753173932
"215",6353.30563788714
"216",6412.34723413623
"217",6470.8614051513
"218",6529.23759351961
"219",6587.55256220153
"220",6646.00429323383
"221",6705.42138524762
"222",6766.13783329212
"223",6827.88938920352
"224",6890.49215480229
"225",6954.27727860447
"226",7019.17342867552
"227",7085.0448137697
"228",7151.2608101932
"229",7217.67365196354
"230",7283.87075634392
"231",7349.79847279459
"232",7415.15782979344
"233",7480.3771259656
"234",7545.27263666502
"235",7609.58786116095
"236",7674.59570689109
"237",7740.80490942493
"238",7808.2453450336
"239",7876.45223071056
"240",7945.3207007986
"241",8014.94153910186
"242",8085.3972251118
"243",8156.01072728203
"244",8226.13020851489
"245",8296.22556126659
"246",8365.93648189533
"247",8436.25124630935
"248",8506.49811926238
"249",8576.72639114299
"250",8647.1946368363
"251",8717.85690391761
"252",8787.80528584417
"253",8857.59224524423
"254",8926.62184984169
"255",8993.51452675716
"256",9058.11771747561
"257",9121.02766591486
"258",9181.26626021059
"259",9237.8979860366
"260",9290.99428619809
"261",9340.73114183208
"262",9387.22897592339
"263",9430.59902949981
"264",9470.63596522898
"265",9507.83721959341
"266",9542.69642172867
"267",9575.6064981538
"268",9606.48632279199
"269",9636.36769441541
"270",9664.85901021197
"271",9692.44694668679
"272",9718.59708167964
"273",9743.57152421487
"274",9767.66454452363
"275",9791.25233150259
"276",9814.04076842149
"277",9835.82405895931
"278",9857.81997747181
"279",9880.06214629276
"280",9903.09494692392
"281",9927.01304895676
"282",9952.50402613117
"283",9979.42515051228
"284",10008.4143747984
"285",10040.0663536376
"286",10073.9509290495
"287",10110.2585041718
"288",10147.9919099488
"289",10187.5225280067
"290",10228.4118241328
"291",10270.2721753127
"292",10312.975764234
"293",10356.5503748925
"294",10400.8369073595
"295",10445.348373431
"296",10490.9466856193
"297",10537.6610198992
"298",10585.3125541888
"299",10633.9199392579
"300",10684.1811007789
"301",10736.0701051765
"302",10789.4149906675
"303",10844.7151671889
"304",10901.9881345007
"305",10961.2073289542
"306",11022.1321991995
"307",11084.9353933601
"308",11149.3789353752
"309",11215.0309120617
"310",11281.7523000865
"311",11348.6397463671
"312",11415.7582429884
"313",11482.592919784
"314",11549.3767185745
"315",11614.904399388
"316",11679.4825697757
"317",11742.5673058807
"318",11804.7680134605
"319",11866.1052861526
"320",11927.1983994581
"321",11987.898911403
"322",12048.5127995685
"323",12108.9470690795
"324",12169.5537589636
"325",12230.0382794039
"326",12290.088192272
"327",12349.5959097304
"328",12408.4701848429
"329",12466.1180095061
"330",12522.8950669692
"331",12578.6705584085
"332",12633.1347975961
"333",12685.5661755492
"334",12736.2719772433
"335",12784.8986567239
"336",12831.4075973493
"337",12875.255510455
"338",12916.9348251673
"339",12956.9238218322
"340",12995.4376747896
"341",13033.5991202343
"342",13073.0558643309
"343",13114.6107735858
"344",13158.6343167954
"345",13205.9180408123
"346",13257.6892658099
"347",13314.0260286645
"348",13375.272204775
"349",13441.4159667159
"350",13512.8500902227
"351",13590.3402360065
"352",13673.6501462817
"353",13762.7216469782
"354",13857.4179694232
"355",13957.7103980599
"356",14062.7052741362
"357",14172.8512150221
"358",14287.6469475349
"359",14407.4298447581
"360",14531.6001372743
"361",14660.1035715154
"362",14792.2747761087
"363",14927.8607361498
"364",15065.9474429697
"365",15206.4157070742
"366",15348.6831014663
"367",15492.8441772005
"368",15638.4260443769
"369",15786.501213988
"370",15936.9278484714
"371",16090.3935601015
"372",16246.867595064
"373",16406.6283800994
"374",16569.5048002262
"375",16736.4453145171
"376",16907.1794477362
"377",17081.8376588228
"378",17260.7808483265
"379",17443.7647356589
"380",17631.0905748067
"381",17822.4310553207
"382",18017.2754242266
"383",18214.3144027435
"384",18413.6772585883
"385",18615.0686666675
"386",18816.8960499651
"387",19018.6284411093
"388",19220.0085770037
"389",19421.6050785213
"390",19622.6632902103
"391",19822.6991280528
"392",20021.1358371204
"393",20219.0123675287
"394",20416.0402417244
"395",20611.581606859
"396",20805.5689498851
"397",20998.8954083981
"398",21191.5989438913
"399",21383.2286743439
"400",21573.8997744364
"401",21764.1735228552
"402",21954.4676997892
"403",22143.9196004751
"404",22332.2915879478
"405",22519.6936018162
"406",22707.0718315306
"407",22894.181523714
"408",23081.1924713802
"409",23267.9051335354
"410",23455.029678489
"411",23642.5659475667
"412",23829.765440346
"413",24016.3538231646
"414",24202.1014862941
"415",24387.3404595344
"416",24571.8531572523
"417",24755.8027814072
"418",24939.6660026685
"419",25123.4130211202
"420",25307.3702179069
"421",25491.3514202196
"422",25676.2901592369
"423",25862.0646631611
"424",26049.3209599233
"425",26238.6343419354
"426",26431.0403964461
"427",26626.8982641081
"428",26825.9459331852
"429",27028.3422910352
"430",27233.849876612
"431",27442.4406871202
"432",27653.7586461707
"433",27867.3073827226
"434",28082.7239540524
"435",28299.6115534148
"436",28517.1388096201
"437",28735.1369764196
"438",28953.2879274807
"439",29171.1183403725
"440",29388.0854952817
"441",29603.8776800383
"442",29818.5378993007
"443",30032.0188424829
"444",30244.3453595104
"445",30455.5821184566
"446",30666.6428331976
"447",30877.3415617894
"448",31087.2317610566
"449",31296.2181261687
"450",31504.7097418976
"451",31712.448200764
"452",31918.8357272183
"453",32123.2758260844
"454",32326.0251259148
"455",32526.7121701612
"456",32724.9727867206
"457",32920.7610268437
"458",33113.6385889771
"459",33304.0576545695
"460",33491.2745360585
"461",33675.0698752168
"462",33855.7497848173
"463",34033.5736572287
"464",34208.0161009879
"465",34378.993290517
"466",34546.3530293569
"467",34709.9691823842
"468",34869.8905138589
"469",35025.6520817171
"470",35177.2044102445
"471",35324.6896904503
"472",35468.2062961689
"473",35607.3827210816
"474",35742.7620453119
"475",35874.7944680487
"476",36003.1405618887
"477",36128.1001722184
"478",36250.0677387576
"479",36369.6628420133
"480",36486.4128979108
"481",36601.566947572
"482",36715.144314265
"483",36827.0687317036
"484",36937.5900533263
"485",37046.8539070421
"486",37155.1084931654
"487",37262.2681850076
"488",37369.0077982723
"489",37474.3113752994
"490",37578.3940854925
"491",37682.027048179
"492",37785.624069836
"493",37889.578480754
"494",37993.6834877592
"495",38098.5728057874
"496",38204.186336029
"497",38311.4639640943
"498",38420.4121752425
"499",38531.1393554877
"500",38644.0420576202
"501",38759.6497200559
"502",38877.6942941486
"503",38998.647709257
"504",39122.6870438368
"505",39249.6311424069
"506",39378.5140374677
"507",39508.9611237955
"508",39640.7527060774
"509",39773.7879159644
"510",39908.1988465401
"511",40044.2543193841
"512",40181.6286052333
"513",40319.6455900194
"514",40458.6465153207
"515",40598.9308344685
"516",40739.7421745899
"517",40880.6931147998
"518",41020.9929486368
"519",41161.3098273566
"520",41301.4230951154
"521",41441.1694823016
"522",41579.4230401291
"523",41716.6710588376
"524",41852.7417831744
"525",41987.6073119212
"526",42121.3241511017
"527",42254.1351599612
"528",42385.8561549886
"529",42517.2970084036
"530",42649.4177359352
"531",42782.8178174664
"532",42917.8650980139
"533",43055.5665511036
"534",43196.6087340405
"535",43340.8980720246
"536",43488.4640251707
"537",43639.9041208398
"538",43794.554285122
"539",43951.7996866583
"540",44111.7402653292
"541",44274.9771637539
"542",44441.1153087741
"543",44610.1065454388
"544",44782.9940623996
"545",44959.2413220556
"546",45139.1351067914
"547",45322.7394369373
"548",45510.3317688371
"549",45701.584997382
"550",45896.9073656429
"551",46096.149711977
"552",46298.4599427812
"553",46504.1059646641
"554",46713.2798658248
"555",46926.2682516047
"556",47142.0431137158
"557",47360.6820657599
"558",47581.5595912918
"559",47805.2587502723
"560",48031.2138364646
"561",48259.3140940887
"562",48488.0968271354
"563",48717.9772704506
"564",48948.7635925892
"565",49179.3991144837
"566",49409.739156044
"567",49639.7801940634
"568",49869.3813915599
"569",50098.771688782
"570",50329.1381106475
"571",50560.3836307872
"572",50793.3648545727
"573",51028.6677659027
"574",51266.3106046175
"575",51506.076320425
"576",51748.2077161527
"577",51992.8804319731
"578",52239.7660366261
"579",52488.8142379466
"580",52740.2437778057
"581",52994.4241282313
"582",53251.789807091
"583",53511.8967418141
"584",53775.2502268257
"585",54042.3853104
"586",54313.520946389
"587",54588.4046097011
"588",54867.0881518187
"589",55148.6574605542
"590",55432.7638606189
"591",55719.7892010963
"592",56008.8892801975
"593",56298.6276303188
"594",56588.4594670769
"595",56878.741998353
"596",57168.6791673619
"597",57457.7873386645
"598",57746.5478636817
"599",58035.4679191437
"600",58324.4631558611
"601",58614.5422171247
"602",58906.0488501694
"603",59198.6881480634
"604",59492.6713817325
"605",59788.5094622612
"606",60087.0733983141
"607",60387.8959148983
"608",60691.5372830394
"609",60998.0047153094
"610",61307.9191626661
"611",61620.3801696373
"612",61936.3099282955
"613",62255.0346724907
"614",62576.2532401343
"615",62900.0650200918
"616",63227.0157135435
"617",63556.6212127484
"618",63888.5274349871
"619",64222.8566558352
"620",64559.5736836865
"621",64898.0684692646
"622",65238.5833075957
"623",65580.7818493511
"624",65924.7854448
"625",66270.6177477509
"626",66618.5578739268
"627",66968.7562139928
"628",67320.0469592677
"629",67672.9332766066
"630",68026.9695582738
"631",68382.349955574
"632",68738.218482714
"633",69095.1957716491
"634",69452.9561216175
"635",69812.1233486453
"636",70172.9715401005
"637",70535.2362281509
"638",70898.6390705185
"639",71263.5192166959
"640",71630.1115385354
"641",71998.3700596394
"642",72367.9802341644
"643",72738.9911799644
"644",73111.1514375275
"645",73484.32267225
"646",73857.4664347388
"647",74230.1524822557
"648",74601.2800299841
"649",74969.8069903796
"650",75334.8646453398
"651",75696.4841645081
"652",76053.8924464885
"653",76407.2306692895
"654",76756.8057214702
"655",77103.5802660948
"656",77448.1519085158
"657",77791.3840594184
"658",78133.4016619343
"659",78474.0070476271
"660",78813.4320859882
"661",79150.9598497311
"662",79486.4589510825
"663",79819.0826242622
"664",80148.1291788669
"665",80473.3798424204
"666",80795.5112955433
"667",81114.2888600815
"668",81429.6405636395
"669",81742.3552358205
"670",82052.8840672861
"671",82361.2826718048
"672",82666.9896148679
"673",82970.0827098515
"674",83270.8217582278
"675",83568.7479710447
"676",83863.4359754954
"677",84154.5230900063
"678",84441.4377095769
"679",84723.3407288208
"680",85000.7863786671
"681",85273.9793598309
"682",85543.2299819432
"683",85808.3352141397
"684",86070.6479904802
"685",86330.4306411989
"686",86588.6071699694
"687",86845.9978973632
"688",87103.0019506437
"689",87359.3251100196
"690",87614.9844115101
"691",87870.7415779704
"692",88126.7315230872
"693",88382.924519117
"694",88638.5526941938
"695",88893.312586504
"696",89147.1689760203
"697",89399.7698800276
"698",89650.9284709338
"699",89900.1266260999
"700",90146.92138338
"701",90391.8235322724
"702",90635.6239092434
"703",90878.4888728945
"704",91120.3542285791
"705",91361.6824892465
"706",91602.4233915576
"707",91842.8706651878
"708",92083.32762564
"709",92322.9627361127
"710",92562.2205342793
"711",92800.4629670921
"712",93037.5775464023
"713",93273.7195439035
"714",93509.3622877238
"715",93744.0999928098
"716",93978.0077645247
"717",94212.264451873
"718",94447.8341921894
"719",94684.9824870848
"720",94924.3196611509
"721",95166.2672794351
"722",95410.8462061474
"723",95657.7200784592
"724",95906.3051189565
"725",96155.9387883968
"726",96405.2690441026
"727",96653.692699841
"728",96900.7495132915
"729",97146.0320727591
"730",97389.079641809
"731",97629.5850553436
"732",97867.6971030826
"733",98103.6792783019
"734",98337.7026170988
"735",98570.0341326955
"736",98801.2770841937
"737",99031.2064615087
"738",99260.296023845
"739",99488.0560669062
"740",99715.3677730256
"741",99941.6878333052
"742",100167.684578209
"743",100392.606902004
"744",100617.104095805
"745",100840.950679726
"746",101064.51119675
"747",101286.569901637
"748",101507.505044358
"749",101726.517419718
"750",101943.854532882
"751",102158.680228499
"752",102371.594226891
"753",102582.91876514
"754",102793.555084204
"755",103003.843487337
"756",103214.934681092
"757",103427.880966409
"758",103643.305867893
"759",103861.225932813
"760",104081.774137331
"761",104304.953462799
"762",104530.991191193
"763",104759.473880226
"764",104989.953780984
"765",105221.682902553
"766",105454.502881852
"767",105687.802311729
"768",105921.95560737
"769",106156.460507142
"770",106391.686689814
"771",106626.896883248
"772",106862.65169721
"773",107098.887934987
"774",107335.544881978
"775",107572.192095356
"776",107808.748601328
"777",108045.080039873
"778",108281.30951137
"779",108517.985502646
"780",108754.852256927
"781",108992.047569505
"782",109229.764258092
"783",109467.705308474
"784",109705.325626098
"785",109942.537105907
"786",110179.051766114
"787",110414.851317062
"788",110650.550519058
"789",110886.150728728
"790",111122.300442986
"791",111359.379588857
"792",111597.422537043
"793",111836.992697917
"794",112077.599402921
"795",112318.219625931
"796",112558.71748708
"797",112799.259319244
"798",113038.962710748
"799",113276.87282519
"800",113513.865114132
"801",113749.574956269
"802",113984.420390705
"803",114218.222174482
"804",114450.551308952
"805",114681.916040745
"806",114912.704736204
"807",115141.905693705
"808",115368.838528965
"809",115593.987496751
"810",115817.056943221
"811",116037.614361658
"812",116255.742269442
"813",116471.434277468
"814",116685.15793958
"815",116897.742065768
"816",117110.462504101
"817",117324.811505909
"818",117541.626435866
"819",117761.741411925
"820",117985.183840488
"821",118212.595109538
"822",118444.132176807
"823",118680.572952004
"824",118921.674727803
"825",119166.980718145
"826",119416.760157269
"827",119671.810484503
"828",119931.653072661
"829",120195.844688894
"830",120464.479195756
"831",120738.076705152
"832",121016.398032147
"833",121299.450866546
"834",121587.528745745
"835",121880.411165005
"836",122177.550094615
"837",122478.963636587
"838",122784.412710897
"839",123092.976527739
"840",123404.28818146
"841",123718.310582163
"842",124034.208801091
"843",124351.558805692
"844",124669.538880983
"845",124988.392800511
"846",125307.576505148
"847",125626.660490577
"848",125944.895576502
"849",126262.024025822
"850",126577.803668817
"851",126891.912237687
"852",127203.979300198
"853",127513.629834747
"854",127820.676426985
"855",128125.296235672
"856",128427.132840609
"857",128726.153789452
"858",129022.154406195
"859",129315.358026223
"860",129606.121607296
"861",129894.787932349
"862",130181.354035385
"863",130466.485028896
"864",130750.21348623
"865",131032.781021183
"866",131314.73222376
"867",131597.038385324
"868",131879.880640129
"869",132163.954772003
"870",132449.957986006
"871",132738.340210956
"872",133029.032659936
"873",133321.313410508
"874",133614.825566619
"875",133909.251669724
"876",134204.024542409
"877",134498.382546016
"878",134792.637962614
"879",135086.168450202
"880",135379.670763195
"881",135673.071046719
"882",135967.423677219
"883",136262.1676672
"884",136557.952506099
"885",136854.707893716
"886",137152.94784315
"887",137452.599461938
"888",137752.578398763
"889",138052.003926281
"890",138349.917148261
"891",138646.114812787
"892",138939.361812172
"893",139229.569274526
"894",139516.3992405
"895",139800.66326475
"896",140081.816551234
"897",140360.364354376
"898",140636.619143658
"899",140910.963048384
"900",141183.034447319
"901",141452.522588448
"902",141719.818316472
"903",141984.305622526
"904",142245.944516859
"905",142504.595526455
"906",142760.511915747
"907",143013.802110606
"908",143265.053747832
"909",143514.831001858
"910",143763.807381044
"911",144013.390833162
"912",144264.352565105
"913",144517.235651412
"914",144772.735691877
"915",145031.456315621
"916",145292.380631904
"917",145556.277663112
"918",145822.578765091
"919",146090.400657717
"920",146359.131429071
"921",146629.131884867
"922",146900.014939096
"923",147171.766045458
"924",147444.556906279
"925",147718.295016036
"926",147993.064095787
"927",148268.852256702
"928",148545.561477184
"929",148822.772779174
"930",149100.991811675
"931",149379.989750683
"932",149659.821241674
"933",149940.380948319
"934",150221.459525324
"935",150502.657010947
"936",150783.805735259
"937",151064.930947885
"938",151346.03870039
"939",151627.248808103
"940",151909.383360727
"941",152193.098011763
"942",152478.774875727
"943",152766.425362226
"944",153056.99688112
"945",153350.924644481
"946",153647.544610466
"947",153946.369577335
"948",154247.816899361
"949",154551.457138393
"950",154857.033459967
"951",155164.311427387
"952",155472.686512707
"953",155782.052663235
"954",156092.476230574
"955",156403.792364068
"956",156716.503550318
"957",157031.176920181
"958",157348.073220918
"959",157667.146596298
"960",157988.959946404
"961",158314.060408244
"962",158642.368700708
"963",158973.479269424
"964",159306.695476203
"965",159642.324047386
"966",159980.542186313
"967",160320.502129971
"968",160661.9378692
"969",161005.234381173
"970",161349.98312765
"971",161696.367686277
"972",162044.161129851
"973",162393.775077624
"974",162744.387519891
"975",163096.747047386
"976",163450.663265256
"977",163806.105592846
"978",164161.721910516
"979",164517.029200452
"980",164870.756809671
"981",165222.428425566
"982",165571.7624128
"983",165917.520947131
"984",166259.630113392
"985",166598.943393638
"986",166935.711612009
"987",167269.980791776
"988",167602.252816341
"989",167932.436312189
"990",168260.319185163
"991",168585.047826666
"992",168906.692309181
"993",169224.64635601
"994",169539.180575344
"995",169848.957830074
"996",170154.183621448
"997",170454.876204555
"998",170750.839802859
"999",171042.044372643
"1000",171329.04314615
"1001",171612.08871261
"1002",171891.828291764
"1003",172169.238082528
"1004",172445.233151899
"1005",172720.214967628
"1006",172994.636433196
"1007",173268.339386721
"1008",173541.888473838
"1009",173815.213075095
"1010",174088.048818952
"1011",174360.385440658
"1012",174632.935163572
"1013",174905.722136692
"1014",175179.332099388
"1015",175454.556264218
"1016",175731.803595233
"1017",176011.032711159
"1018",176292.364640389
"1019",176576.159752859
"1020",176862.944806071
"1021",177152.677821611
"1022",177445.36990341
"1023",177740.795319807
"1024",178038.692364848
"1025",178339.211141526
"1026",178642.66292773
"1027",178948.457288314
"1028",179255.810348805
"1029",179565.453758517
"1030",179876.931244579
"1031",180189.867350345
"1032",180504.709553782
"1033",180821.270191725
"1034",181139.319258363
"1035",181458.949086209
"1036",181780.702052887
"1037",182103.442573354
"1038",182426.73642605
"1039",182749.997995753
"1040",183073.580378459
"1041",183396.791478896
"1042",183719.861276916
"1043",184042.844532375
"1044",184366.775200393
"1045",184692.02446303
"1046",185019.044449618
"1047",185348.843165032
"1048",185680.752242307
"1049",186015.240796117
"1050",186351.494061864
"1051",186689.926399655
"1052",187029.623669369
"1053",187371.201153935
"1054",187713.714816553
"1055",188057.632183057
"1056",188403.42288574
"1057",188750.564427285
"1058",189098.666790898
"1059",189447.089094585
"1060",189795.531159059
"1061",190143.527067259
"1062",190490.327384735
"1063",190835.867712734
"1064",191179.56601047
"1065",191521.992327723
"1066",191862.878577199
"1067",192202.902729581
"1068",192541.320924646
"1069",192878.608640668
"1070",193214.217326034
"1071",193548.28300817
"1072",193879.757987985
"1073",194209.832689201
"1074",194537.831377863
"1075",194864.8099074
"1076",195190.49646607
"1077",195516.043629113
"1078",195840.599574588
"1079",196164.707977789
"1080",196487.552426544
"1081",196810.070625182
"1082",197131.644304626
"1083",197452.758208743
"1084",197773.288667584
"1085",198093.645063338
"1086",198414.195921326
"1087",198735.102880857
"1088",199056.41572696
"1089",199377.367756775
"1090",199697.796068182
"1091",200017.31094895
"1092",200336.472978856
"1093",200655.591485529
"1094",200975.497591514
"1095",201296.767565537
"1096",201619.937767143
"1097",201945.320476581
"1098",202273.73587457
"1099",202605.35015842
"1100",202940.493526391
"1101",203278.5399152
"1102",203619.639931536
"1103",203964.092355807
"1104",204312.916115747
"1105",204665.203586349
"1106",205021.117115996
"1107",205380.989335396
"1108",205744.359928979
"1109",206110.874889462
"1110",206480.149945363
"1111",206851.901273022
"1112",207225.835182778
"1113",207602.236855782
"1114",207980.858959864
"1115",208361.276745308
"1116",208742.690216194
"1117",209125.264529525
"1118",209509.041384178
"1119",209893.616848553
"1120",210278.28011538
"1121",210663.393460644
"1122",211049.412027318
"1123",211436.487111007
"1124",211824.812149625
"1125",212214.655425654
"1126",212606.361730214
"1127",213000.113306661
"1128",213396.03766367
"1129",213794.675416304
"1130",214196.094777233
"1131",214600.547133085
"1132",215008.24586762
"1133",215419.813705664
"1134",215836.179147593
"1135",216258.141817961
"1136",216686.079249674
"1137",217120.077670848
"1138",217560.376473003
"1139",218006.575604574
"1140",218458.301414156
"1141",218914.900953576
"1142",219375.40372841
"1143",219838.647016573
"1144",220304.831361175
"1145",220773.540018697
"1146",221243.842705193
"1147",221716.13470335
"1148",222190.801548709
"1149",222668.557125312
"1150",223149.302857763
"1151",223633.50253586
"1152",224120.919787467
"1153",224612.394006908
"1154",225107.914833743
"1155",225606.873202966
"1156",226108.935750648
"1157",226614.632316999
"1158",227123.658068938
"1159",227635.599772894
"1160",228149.93181287
"1161",228666.700683615
"1162",229186.41397518
"1163",229708.887142696
"1164",230233.941124647
"1165",230761.525367372
"1166",231291.990121846
"1167",231825.314744775
"1168",232360.695513917
"1169",232897.140955842
"1170",233434.919573133
"1171",233973.228241611
"1172",234512.081241835
"1173",235051.781527443
"1174",235592.374276988
"1175",236133.49864926
"1176",236675.96735389
"1177",237219.574097423
"1178",237764.046869166
"1179",238310.086820769
"1180",238858.003898055
"1181",239408.025120626
"1182",239960.663080586
"1183",240517.467004099
"1184",241077.58434501
"1185",241641.705660894
"1186",242210.093333618
"1187",242782.157588049
"1188",243356.597264949
"1189",243934.343946136
"1190",244514.580646066
"1191",245096.664858423
"1192",245680.871109442
"1193",246267.279526182
"1194",246855.564031908
"1195",247445.794824361
"1196",248037.603211927
"1197",248630.642417582
"1198",249224.651643079
"1199",249819.737511596
"1200",250415.76576277
"1201",251013.240840886
"1202",251613.315623955
"1203",252215.872431997
"1204",252821.502482236
"1205",253430.289130203
"1206",254043.320093317
"1207",254659.609580095
"1208",255279.126054722
"1209",255900.465671518
"1210",256523.980624967
"1211",257148.993132721
"1212",257775.464759656
"1213",258402.31282013
"1214",259030.128051735
"1215",259659.070632583
"1216",260289.471062546
"1217",260922.270478957
"1218",261557.839950462
"1219",262196.677320437
"1220",262839.018287807
"1221",263486.315666417
"1222",264138.410418348
"1223",264795.90712919
"1224",265458.380795158
"1225",266126.044119931
"1226",266798.513106897
"1227",267475.513146658
"1228",268156.861875622
"1229",268842.347521756
"1230",269531.484987485
"1231",270223.695150091
"1232",270919.012554761
"1233",271617.085524314
"1234",272317.921671327
"1235",273021.242885988
"1236",273727.074823847
"1237",274434.946177673
"1238",275145.02589677
"1239",275856.549996226
"1240",276569.301846913
"1241",277282.539989665
"1242",277996.678391629
"1243",278711.342106764
"1244",279425.789354995
"1245",280140.389830705
"1246",280855.681231626
"1247",281571.735185845
"1248",282287.865639268
"1249",283004.773895944
"1250",283721.636022736
"1251",284438.492271523
"1252",285154.741784029
"1253",285870.305674318
"1254",286584.668822847
"1255",287298.075482553
"1256",288010.456428413
"1257",288722.325408269
"1258",289434.244179484
"1259",290145.700975413
"1260",290856.75521098
"1261",291568.636205337
"1262",292282.151903593
"1263",292996.71852625
"1264",293712.437029674
"1265",294429.892343398
"1266",295149.041230211
"1267",295869.660674656
"1268",296591.835614835
"1269",297315.753280491
"1270",298041.624935289
"1271",298770.062657463
"1272",299500.780254705
"1273",300233.985811346
"1274",300969.75776284
"1275",301708.140908919
"1276",302449.031818755
"1277",303192.454186724
"1278",303938.524179318
"1279",304687.934258636
"1280",305440.975083478
"1281",306197.598526405
"1282",306958.231611847
"1283",307723.16110744
"1284",308492.007684034
"1285",309264.775748702
"1286",310040.92783615
"1287",310820.324701256
"1288",311602.585375388
"1289",312387.446229736
"1290",313174.085054083
"1291",313962.65099685
"1292",314752.410997723
"1293",315542.671124084
"1294",316333.805604636
"1295",317126.571024653
"1296",317921.662935883
"1297",318719.005363513
"1298",319519.113634975
"1299",320322.404440681
"1300",321129.326019029
"1301",321939.245912693
"1302",322751.562899475
"1303",323565.804274926
